"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"80","Josiah Deguara","TE","GB","2.8","-","-","0","1.9","0.9","-","0.9","4.1","-","-","-","0","BYE","-","0.4","0.4","-","1.3","11.4"
"81","Brycen Hopkins","TE","LAR","-","-","-","-","-","-","BYE","-","0","1.1","-","1.2","-","0.8","-","5.7","2.1","0","1.6","10.9"
"82","Anthony Firkser","TE","FA","0.6","-","2.2","-","1.1","-","-","-","-","-","-","1.6","2.4","-","0","1","-","1.1","1.3","10"
"82","Giovanni Ricci","TE","CAR","0","1.6","1.5","0","2.7","-","0","0","0.8","0.2","-","-","BYE","-","-","-","3.2","0","0.9","10"
"84","Armani Rogers","TE","WAS","2.3","-","0","-","0","0","2.8","1.3","2.4","0","-","-","-","BYE","-","-","-","0.2","1","9"
"85","Parker Hesse","TE","ATL","0.5","0.5","0","2.2","0.9","-","-","0.9","-","0","-","0.9","1.6","BYE","0","0.8","-","0.6","0.7","8.9"
"86","Kyle Rudolph","TE","FA","-","-","1.2","-","0","-","0.8","0","-","-","-","-","-","-","-","-","-","6.8","1.8","8.8"
"87","Grant Calcaterra","TE","PHI","-","-","4","-","-","-","BYE","-","-","-","0","-0.2","1.9","2.4","0","-","-","-","1.4","8.1"
"88","Blake Bell","TE","KC","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","7.7","0.3","4","8"
"89","Tre' McKitty","TE","LAC","2.4","-","0","0.4","0","0","0","BYE","-","2.1","-","0","0.8","0.5","-","1","0","0","0.6","7.2"
"90","Andrew Beck","TE","HOU","5.2","-0.1","-","0","0","0.7","0","-","-","-","-","-","-","-","0.1","-","1","0","0.8","6.9"
"91","Tyler Mabry","TE","SEA","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","6.7","-","6.7","6.7"
"92","Tyler Kroft","TE","MIA","0.9","-","-","-","-","-","-","0.6","-","-","BYE","-","1.4","0","2.8","0","-","-","1","5.7"
"93","Nick Vannett","TE","LAC","-","-","0.5","-","-","-","-","0.8","-","-","-","-","0","0.9","1.5","0","-","1.8","0.8","5.5"
"94","Charlie Kolar","TE","BAL","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","4.9","4.9","4.9"
"95","Trevon Wesco","TE","TEN","-","-","-","2.3","-","BYE","-","0","2","0","-","0.3","-","-","-","-","0","-","0.8","4.6"
"95","Stephen Sullivan","TE","CAR","-","1.3","-","0","-","0","-","3.3","-","-","-","-","BYE","0","0","0","0","-","0.6","4.6"
"97","Chris Manhertz","TE","DEN","-","-","-","0","1.5","0","0","-0.1","0.7","-","-","-","0","2.1","-","-","-","-","0.5","4.2"
"98","Luke Farrell","TE","JAC","-","-","-","-","-","1.1","-","-","1.5","-","BYE","-","0.3","-","-","-","-","1.1","1","4"
"99","Kendall Blanton","TE","FA","-","-","2.8","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.8","3.5"
"100","Ryan Griffin","TE","FA","0","1.8","-","-","0.1","0","0.5","-","-","0","0","-","-","-","0","0.2","0","-","0.3","2.6"
"100","Ben Ellefson","TE","FA","0.2","-","2.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","2.6"
"100","Tyler Davis","TE","GB","0.3","0","2.6","0","-0.3","-","0","-","-","-","-","0","-","BYE","0","0","0","0","0.2","2.6"
"103","Cole Turner","TE","WAS","-","-","-","-","0","2.3","0","-","-","-","0","0","0","BYE","-","0","-","-","0.3","2.3"
"104","Jesper Horsted","TE","LV","-","-","0","-","1.9","BYE","-","0","-","-","0","0","-","-","-","-","-","-","0.4","1.9"
"105","Maxx Williams","TE","FA","-","-","-","-","-","-","-","-","-","-","0.7","-","-","-","1.1","0","-","-","0.6","1.8"
"106","Stone Smartt","TE","LAC","-","-","-","-","-","-","-","BYE","-","-","0.6","-","0.3","0.8","-","-","-","-","0.6","1.7"
"107","Sean McKeon","TE","DAL","-","-","-","-","-","1","-","-","BYE","0.1","-","-","0","-","-","-","-","-","0.4","1.1"
"108","Stephen Anderson","TE","FA","0","0.2","0","0","-","-","0","-","-","0","0","-","-","0.7","-","0","-","-","0.1","0.9"
"109","Jeremy Ruckert","TE","NYJ","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0.8","0.4","0.8"
"110","Tommy Sweeney","TE","NYG","-","-","-","-","-","0.7","-","-","BYE","-","-","-","0","-","-","-","-","-","0.4","0.7"
"111","Jacob Harris","TE","JAC","-","-","0","-","-","-","-","-","-","-","0","0.6","-","-","-","-","-","-","0.2","0.6"
"111","Mason Schreck","TE","FA","-","-","-","0","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","0.6"
"113","Devin Asiasi","TE","FA","-","-","-","0","-","0","-","-","0","-","0","-","-","-","-","0.5","-","-","0.1","0.5"
"114","Richard Rodgers","TE","FA","0","-","-","-","-","-","-","-","0","0.4","-","-","-","-","-","-","-","-","0.1","0.4"
"115","Kevin Rader","TE","TEN","-","-","-","-","0","BYE","0","-","-","0","-","-","0","0","0","-","-","-","0","0"
"115","Tyree Jackson","TE","NYG","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","0","-","-","-","0","0"
"115","Nikola Kalinic","TE","LAR","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","0","0"
"115","Austin Allen","TE","GB","-","-","0","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"115","Kenny Yeboah","TE","NYJ","-","0","-","-","-","-","-","-","-","BYE","-","-","-","0","-","0","-","-","0","0"
"115","Chris Pierce Jr.","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"115","Nick Boyle","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","0","-","-","0","0"
"115","Miller Forristall","TE","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Beau Brinkley","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","0","-","-","-","-","-","0","0"
"115","Hunter Long","TE","LAR","-","-","0","-","-","0","BYE","0","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Noah Togiai","TE","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Jake Tonges","TE","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"115","J.P. Holtz","TE","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"115","Jared Pinkney","TE","CHI","-","-","-","-","-","-","-","0","-","0","-","-","-","BYE","-","-","-","-","0","0"
"115","James Winchester","TE","KC","-","-","-","-","-","-","0","BYE","0","-","-","-","-","-","-","-","-","0","0","0"
"115","Charlie Woerner","TE","SF","-","-","-","0","0","0","-","-","BYE","-","-","0","-","0","-","-","-","-","0","0"
"131","Drew Sample","TE","CIN","0.2","-0.4","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-0.1","-0.2"
""
""
